TESTTIME,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREQ,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,EVAPIN,EVAPOUT,FREEZERTP1,FREEZERMID2,FREEZERBTM3,FREEZER4,FREEZER5,CABTP1,CABMID2,CABBTM3,CRISPER 1,CRISPER 2,AMBLEFT,AMBRIGHT,DRAINPANIN,DRAINPANOUT,SUCTIONLINE,DISCHARGE,CONDIN,CONDOUT,HLOUT,DOME,HLIN,FILLTUBE,IMMOLD,AIRRETURNDUCT,WATERTUBECABBOTRT,WATERRESERVOIRINLET,WATERESERVOIRBOTLT,WATERRESERVOIROUTLET,WATERTUBECENTER,HUMIDITY,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34
1:08:18,2,0.61,114.9,7.740,5.48,0.0591,60.00,-1.46,37.21,73.72,-999.00,-999.00,0,-3.54,-4.10,-0.99,-3.26,-4.15,-0.41,1.54,36.30,38.02,37.27,36.60,37.52,74.29,73.15,76.22,86.65,77.97,115.99,85.46,77.72,85.55,100.20,105.76,3.64,-2.59,36.59,39.85,38.66,35.58,34.54,35.64,0,1,2,34.95,-1.08,-14.03,35.82,72.95,36.50,0,80.00,80.00,2.00,60.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,1.00,0.90,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:09:08,2,0.61,114.9,7.720,5.46,0.0599,59.99,-1.43,37.22,73.76,-999.00,-999.00,0,-3.50,-4.04,-0.94,-3.29,-4.11,-0.32,1.55,36.25,38.07,37.25,36.67,37.58,74.32,73.18,76.22,86.67,78.00,115.99,85.46,77.75,85.58,100.24,105.83,3.69,-2.53,36.66,39.88,38.71,35.59,34.63,35.73,0,1,2,34.65,-1.07,-13.92,36.11,73.04,36.50,0,80.00,80.00,2.00,60.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,1.00,0.90,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:09:53,2,0.61,114.9,7.800,5.50,0.0606,59.99,-1.46,37.14,73.74,-999.00,-999.00,0,-3.49,-4.04,-0.99,-3.36,-4.18,-0.43,1.50,36.10,37.92,37.17,36.64,37.57,74.29,73.16,76.20,86.69,78.00,116.02,85.52,77.79,85.60,100.25,105.83,3.77,-2.50,36.65,39.94,38.75,35.60,34.71,35.86,0,1,2,34.52,-1.12,-13.83,36.46,73.04,36.50,0,80.00,80.00,2.00,60.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,1.00,0.90,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:10:48,2,0.62,114.9,7.720,5.47,0.0614,60.00,-1.49,37.08,73.74,-999.00,-999.00,0,-3.49,-4.02,-0.91,-3.28,-4.17,-0.27,1.59,36.11,38.01,37.26,36.64,37.57,74.36,73.24,76.20,86.70,77.98,116.09,85.55,77.78,85.60,100.33,105.83,3.89,-2.46,36.78,39.95,38.75,35.60,34.76,35.98,0,1,2,34.30,-1.10,-14.06,36.62,73.02,36.50,0,80.00,80.00,2.00,60.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,1.10,1.00,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:11:38,2,0.62,114.9,7.610,5.42,0.0622,59.99,-1.50,37.05,73.74,-999.00,-999.00,0,-3.42,-4.02,-0.99,-3.46,-4.18,-0.43,1.51,36.00,37.92,37.17,36.64,37.59,74.29,73.16,76.21,86.69,78.03,116.14,85.55,77.84,85.61,100.38,105.91,3.91,-2.41,36.72,39.96,38.77,35.61,34.80,36.05,0,1,2,34.05,-1.12,-13.94,36.97,73.04,36.50,0,80.00,80.00,1.00,60.00,1.00,60.00,-999.00,0,0,1.00,0,0,0,1.00,0.90,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:12:28,2,0.62,114.9,7.570,5.38,0.0629,59.99,-1.49,37.05,73.74,-999.00,-999.00,0,-3.39,-4.19,-0.96,-3.42,-4.26,-0.43,1.50,36.00,37.92,37.17,36.63,37.58,74.29,73.16,76.23,86.42,78.18,115.93,85.39,77.83,85.45,100.41,105.71,3.12,-2.46,35.98,39.99,38.61,35.69,34.82,35.93,0,1,2,33.98,-1.09,-13.87,37.17,73.04,36.50,0,80.00,80.00,1.00,60.00,37.00,60.00,-999.00,0,0,1.00,0,1.00,0,1.00,0.90,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:13:14,2,0.62,114.9,7.640,5.41,0.0637,60.00,-1.50,37.05,73.74,-999.00,-999.00,0,-3.43,-4.32,-0.99,-3.45,-4.26,-0.43,1.46,36.00,37.90,37.17,36.65,37.59,74.29,73.16,76.21,86.33,78.22,115.76,85.26,77.64,85.34,100.44,105.46,2.81,-2.52,35.63,39.99,38.43,35.66,34.68,35.70,0,1,2,34.04,-1.12,-15.02,37.82,72.94,36.50,0,80.00,80.00,1.00,60.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,1.00,0.90,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:14:02,2,0.62,114.9,7.630,5.41,0.0644,60.01,-1.50,37.05,73.76,-999.00,-999.00,0,-3.52,-4.38,-0.94,-3.37,-4.21,-0.43,1.50,36.05,37.95,37.22,36.66,37.58,74.34,73.21,76.19,86.38,78.14,115.92,85.26,77.60,85.37,100.44,105.46,2.87,-2.57,34.98,39.95,38.30,35.65,34.40,35.45,0,1,2,34.18,-1.08,-14.89,38.43,72.93,36.50,0,80.00,80.00,1.00,60.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,1.10,1.00,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:14:58,2,0.62,114.9,7.620,5.44,0.0652,60.01,-1.51,37.05,73.74,-999.00,-999.00,0,-3.57,-4.40,-0.93,-3.37,-4.22,-0.48,1.49,36.02,37.96,37.17,36.66,37.61,74.33,73.20,76.18,86.44,78.07,116.05,85.27,77.68,85.40,100.49,105.55,2.76,-2.61,34.56,39.94,38.14,35.63,34.11,35.16,0,1,2,34.41,-1.07,-14.83,38.46,73.01,36.50,0,80.00,80.00,1.00,60.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,1.00,0.90,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:15:48,2,0.62,114.9,7.670,5.47,0.0660,60.00,-1.54,37.03,73.74,-999.00,-999.00,0,-3.57,-4.33,-0.96,-3.42,-4.24,-0.51,1.44,36.02,37.86,37.19,36.62,37.61,74.31,73.17,76.18,86.54,78.05,116.09,85.34,77.77,85.44,100.51,105.64,2.93,-2.66,34.20,39.89,37.98,35.62,33.86,34.80,0,1,2,34.52,-1.07,-14.57,38.07,73.04,36.50,0,80.00,80.00,1.00,60.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,1.10,1.00,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:16:32,2,0.62,114.9,7.660,5.39,0.0667,60.01,-1.52,37.06,73.76,-999.00,-999.00,0,-3.55,-4.34,-0.87,-3.27,-4.17,-0.44,1.54,36.09,37.96,37.27,36.65,37.62,74.36,73.25,76.18,86.54,78.03,116.16,85.38,77.67,85.48,100.53,105.79,2.80,-2.68,33.97,39.89,37.86,35.62,33.57,34.46,0,1,2,34.60,-1.10,-14.77,37.63,73.04,36.50,0,80.00,80.00,1.00,60.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,1.00,0.90,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:17:28,2,0.62,115.0,7.660,5.44,0.0674,60.01,-1.53,37.04,73.76,-999.00,-999.00,0,-3.57,-4.33,-0.97,-3.43,-4.25,-0.52,1.42,35.93,37.88,37.19,36.64,37.60,74.30,73.17,76.18,86.52,78.06,116.17,85.37,77.65,85.46,100.55,105.82,2.74,-2.68,33.84,39.82,37.78,35.62,33.36,34.09,0,1,2,34.83,-1.03,-13.99,36.99,72.93,36.50,0,80.00,80.00,1.00,60.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,1.00,0.90,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:18:18,2,0.62,115.0,7.670,5.44,0.0682,60.02,-1.55,37.04,73.74,-999.00,-999.00,0,-3.58,-4.37,-0.99,-3.46,-4.26,-0.53,1.40,36.00,37.92,37.17,36.64,37.60,74.29,73.16,76.18,86.58,78.08,116.26,85.40,77.67,85.50,100.57,105.87,2.85,-2.72,33.68,39.73,37.60,35.57,33.13,33.73,0,1,2,35.06,-1.05,-13.98,36.25,72.94,36.50,0,80.00,80.00,1.00,60.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,1.00,0.90,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:19:08,2,0.62,114.9,7.630,5.42,0.0690,60.01,-1.56,37.03,73.74,-999.00,-999.00,0,-3.59,-4.35,-0.99,-3.46,-4.26,-0.53,1.40,36.00,37.92,37.17,36.61,37.61,74.29,73.16,76.18,86.54,78.09,116.34,85.39,77.70,85.49,100.59,105.84,2.79,-2.75,33.46,39.72,37.45,35.55,33.04,33.43,0,1,2,35.16,-1.08,-14.44,35.52,72.98,36.50,0,80.00,80.00,1.00,60.00,1.00,60.00,-999.00,0,0,1.00,0,0,0,1.00,0.90,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:19:58,2,0.62,114.9,7.520,5.32,0.0697,60.00,-1.52,37.07,73.77,-999.00,-999.00,0,-3.55,-4.36,-0.95,-3.38,-4.22,-0.53,1.44,36.04,37.96,37.21,36.66,37.63,74.33,73.20,76.18,86.35,78.20,116.15,85.30,77.77,85.37,100.59,105.73,2.24,-2.82,33.45,39.94,37.42,35.58,33.67,34.18,0,1,2,35.35,-1.08,-14.67,34.74,72.86,36.50,0,80.00,80.00,1.00,60.00,1.00,60.00,-999.00,0,0,1.00,0,0,0,1.00,0.90,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:20:44,2,0.61,114.9,7.480,5.27,0.0705,60.00,-1.56,37.04,73.74,-999.00,-999.00,0,-3.61,-4.62,-0.97,-3.43,-4.24,-0.53,1.40,36.03,37.95,37.20,36.63,37.62,74.32,73.18,76.17,86.09,78.30,115.74,85.14,77.59,85.14,100.60,105.32,1.89,-2.91,33.82,39.88,37.29,35.61,33.96,34.50,0,1,2,35.57,-1.10,-15.55,34.27,72.94,36.50,0,80.00,80.00,1.00,60.00,1.00,60.00,-999.00,0,0,1.00,0,0,0,1.00,0.90,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:21:38,2,0.62,114.9,7.380,5.24,0.0712,60.01,-1.56,37.07,73.77,-999.00,-999.00,0,-3.72,-4.70,-1.01,-3.42,-4.24,-0.59,1.43,36.03,37.95,37.21,36.65,37.63,74.33,73.19,76.15,85.89,78.35,115.48,84.89,77.40,85.01,100.59,104.93,1.70,-3.02,34.01,39.90,37.26,35.64,34.04,34.69,0,1,2,35.76,-1.12,-16.22,33.98,72.90,36.50,0,80.00,80.00,1.00,60.00,1.00,60.00,-999.00,0,0,1.00,0,0,0,1.00,0.90,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:22:28,2,0.61,114.9,7.390,5.22,0.0719,60.01,-1.61,37.05,73.76,-999.00,-999.00,0,-3.85,-4.88,-1.04,-3.41,-4.31,-0.58,1.40,36.05,37.97,37.22,36.63,37.63,74.36,73.22,76.11,85.70,78.36,115.32,84.77,77.40,84.82,100.59,104.63,1.55,-3.13,34.04,39.90,37.24,35.62,34.11,34.75,0,1,2,35.78,-1.12,-16.53,33.98,72.97,36.50,0,80.00,80.00,1.00,60.00,1.00,60.00,-999.00,0,0,1.00,0,0,0,1.00,0.90,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:23:18,2,0.61,114.9,7.390,5.22,0.0727,60.02,-1.63,37.05,73.77,-999.00,-999.00,0,-3.99,-5.04,-1.19,-3.46,-4.36,-0.70,1.38,36.00,37.92,37.18,36.65,37.62,74.36,73.23,76.07,85.58,78.34,115.12,84.65,77.38,84.68,100.59,104.42,1.17,-3.20,34.16,40.01,37.22,35.63,34.16,34.85,0,1,2,35.96,-1.12,-17.03,34.02,73.00,36.50,0,80.00,80.00,1.00,60.00,1.00,60.00,-999.00,0,0,1.00,0,0,0,1.00,0.90,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:24:08,2,0.62,114.9,7.300,5.21,0.0734,60.01,-1.67,37.06,73.77,-999.00,-999.00,0,-4.08,-5.16,-1.29,-3.46,-4.37,-0.72,1.30,36.05,37.92,37.18,36.64,37.62,74.29,73.16,76.01,85.47,78.31,114.99,84.53,77.34,84.58,100.55,104.20,1.10,-3.32,34.12,40.07,37.33,35.64,34.21,34.99,0,1,2,36.19,-1.12,-17.91,34.23,73.01,36.50,0,80.00,80.00,1.00,60.00,1.00,60.00,-999.00,0,0,1.00,0,0,0,0.90,0.80,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:24:58,2,0.61,115.0,7.320,5.19,0.0741,60.02,-1.71,37.09,73.76,-999.00,-999.00,0,-4.21,-5.35,-1.29,-3.53,-4.43,-0.70,1.33,36.13,37.95,37.20,36.64,37.62,74.32,73.21,76.00,85.33,78.30,114.89,84.46,77.28,84.50,100.53,104.08,0.99,-3.41,34.21,40.09,37.37,35.65,34.28,35.06,0,1,2,36.30,-1.12,-18.28,34.44,72.96,36.50,0,80.00,80.00,1.00,60.00,1.00,60.00,-999.00,0,0,1.00,0,0,0,1.00,0.90,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:25:48,2,0.61,114.9,7.340,5.18,0.0748,60.01,-1.74,37.10,73.79,-999.00,-999.00,0,-4.34,-5.50,-1.46,-3.55,-4.55,-0.82,1.31,36.11,37.93,37.26,36.65,37.63,74.32,73.19,75.98,85.30,78.21,114.82,84.38,77.24,84.43,100.50,103.96,0.92,-3.51,34.40,40.16,37.43,35.65,34.34,35.17,0,1,2,36.48,-1.12,-18.87,34.56,72.91,36.50,0,80.00,80.00,1.00,60.00,1.00,60.00,-999.00,0,0,1.00,0,0,0,0.90,0.80,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:26:38,2,0.61,115.0,7.330,5.16,0.0755,60.01,-1.81,37.10,73.79,-999.00,-999.00,0,-4.47,-5.62,-1.47,-3.64,-4.54,-0.81,1.32,36.17,37.99,37.24,36.67,37.63,74.39,73.26,75.98,85.29,78.21,114.68,84.30,77.23,84.34,100.46,103.84,0.99,-3.62,34.54,40.27,37.53,35.67,34.38,35.26,0,1,2,36.50,-1.12,-19.05,34.83,72.97,36.50,0,80.00,80.00,1.00,60.00,1.00,60.00,-999.00,0,0,1.00,0,0,0,0.70,0.60,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:27:28,2,0.61,114.9,7.320,5.17,0.0763,60.00,-1.84,37.16,73.81,-999.00,-999.00,0,-4.60,-5.71,-1.58,-3.65,-4.65,-0.92,1.30,36.21,37.94,37.28,36.68,37.63,74.32,73.19,75.98,85.16,78.21,114.52,84.26,77.22,84.30,100.45,103.72,1.08,-3.75,34.53,40.41,37.51,35.68,34.44,35.28,0,1,2,36.61,-1.23,-19.39,35.06,72.97,36.50,0,80.00,80.00,1.00,60.00,1.00,60.00,-999.00,0,0,1.00,0,0,0,0.70,0.60,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:28:14,2,0.61,114.9,7.270,5.15,0.0770,60.01,-1.92,37.16,73.80,-999.00,-999.00,0,-4.72,-5.89,-1.60,-3.72,-4.62,-0.89,1.24,36.24,38.01,37.27,36.66,37.65,74.39,73.29,75.98,85.16,78.21,114.52,84.24,77.24,84.29,100.38,103.63,1.07,-3.87,34.62,40.37,37.53,35.70,34.44,35.36,0,1,2,36.76,-1.28,-19.61,35.26,72.99,36.50,0,80.00,80.00,1.00,60.00,1.00,60.00,-999.00,0,0,1.00,0,0,0,0.70,0.60,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:29:08,2,0.61,114.8,7.330,5.17,0.0777,59.98,-1.99,37.16,73.79,-999.00,-999.00,0,-4.83,-6.10,-1.69,-3.81,-4.70,-0.98,1.25,36.26,38.07,37.32,36.64,37.61,74.38,73.24,75.98,85.09,78.21,114.43,84.17,77.24,84.23,100.38,103.57,0.91,-3.97,34.66,40.49,37.57,35.70,34.52,35.48,0,1,2,36.90,-1.30,-19.66,35.64,72.99,36.50,0,80.00,80.00,1.00,60.00,1.00,60.00,-999.00,0,0,1.00,0,0,0,0.70,0.60,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:29:58,2,0.62,114.9,7.200,5.12,0.0784,60.00,-2.03,37.21,73.82,-999.00,-999.00,0,-4.96,-6.19,-1.79,-3.91,-4.83,-1.10,1.20,36.30,38.02,37.28,36.67,37.63,74.39,73.26,75.98,85.08,78.13,114.41,84.16,77.18,84.22,100.37,103.53,0.55,-4.09,34.65,40.56,37.56,35.71,34.54,35.54,0,1,2,37.04,-1.34,-19.96,35.82,73.04,36.50,0,80.00,80.00,1.00,60.00,1.00,60.00,-999.00,0,0,1.00,0,0,0,0.70,0.60,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:30:42,2,0.62,114.9,7.240,5.17,0.0791,60.00,-2.11,37.22,73.81,-999.00,-999.00,0,-5.09,-6.36,-1.85,-3.92,-4.82,-1.09,1.18,36.34,38.06,37.32,36.65,37.62,74.42,73.29,75.98,85.00,78.16,114.32,84.16,77.23,84.16,100.33,103.47,0.58,-4.21,34.67,40.70,37.56,35.71,34.63,35.55,0,1,2,37.04,-1.46,-20.02,36.14,73.04,36.50,0,80.00,80.00,1.00,60.00,1.00,60.00,-999.00,0,0,1.00,0,0,0,0.60,0.50,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:31:38,2,0.62,114.9,7.270,5.14,0.0798,60.00,-2.15,37.24,73.82,-999.00,-999.00,0,-5.24,-6.44,-1.99,-3.96,-4.94,-1.13,1.12,36.40,38.02,37.27,36.67,37.62,74.34,73.23,75.96,84.92,78.14,114.28,84.10,77.16,84.12,100.29,103.38,0.64,-4.32,34.69,40.76,37.58,35.71,34.65,35.62,0,1,2,37.15,-1.59,-20.02,36.48,73.04,36.50,0,80.00,80.00,1.00,60.00,1.00,60.00,-999.00,0,0,1.00,0,0,0,0.50,0.40,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:32:28,2,0.62,114.9,7.190,5.09,0.0806,60.00,-2.19,37.27,73.82,-999.00,-999.00,0,-5.35,-6.58,-2.09,-4.05,-5.05,-1.22,1.11,36.41,38.10,37.28,36.68,37.62,74.30,73.17,75.93,84.89,78.13,114.27,84.07,77.16,84.08,100.28,103.32,0.38,-4.44,34.68,40.85,37.64,35.70,34.72,35.65,0,1,2,37.30,-1.64,-20.02,36.71,73.01,36.50,0,80.00,80.00,1.00,60.00,1.00,60.00,-999.00,0,0,1.00,0,0,0,0.50,0.40,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:33:19,2,0.62,114.9,7.250,5.12,0.0813,60.01,-2.29,37.26,73.82,-999.00,-999.00,0,-5.48,-6.71,-2.14,-4.05,-5.01,-1.28,1.15,36.45,38.11,37.36,36.70,37.61,74.38,73.25,75.89,84.81,78.11,114.11,83.98,77.08,84.04,100.27,103.23,0.69,-4.50,34.69,40.75,37.65,35.71,34.74,35.68,0,1,2,37.40,-1.73,-20.02,37.00,72.97,36.50,0,80.00,80.00,1.00,60.00,1.00,60.00,-999.00,0,0,1.00,0,0,0,0.30,0.20,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:34:04,2,0.61,114.9,7.230,5.14,0.0820,60.00,-2.32,37.30,73.83,-999.00,-999.00,0,-5.55,-6.72,-2.26,-4.24,-5.13,-1.40,1.10,36.50,38.12,37.32,36.67,37.61,74.39,73.35,75.90,84.80,78.12,114.12,83.95,77.12,84.00,100.29,103.17,0.77,-4.62,34.69,40.76,37.66,35.71,34.75,35.73,0,1,2,37.56,-1.84,-20.02,37.19,72.99,36.50,0,80.00,80.00,1.00,60.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,0.20,0.10,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:34:58,2,0.61,114.9,7.510,5.30,0.0827,60.01,-2.40,37.33,73.83,-999.00,-999.00,0,-5.64,-6.71,-2.28,-4.25,-5.25,-1.42,1.03,36.51,38.12,37.33,36.72,37.62,74.36,73.24,75.84,85.00,78.00,114.31,84.04,77.12,84.08,100.25,103.24,1.16,-4.68,34.67,40.54,37.73,35.60,34.55,35.47,0,1,2,37.69,-2.02,-20.02,37.87,72.95,36.50,0,80.00,80.00,2.00,60.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,0.20,0.10,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:35:48,2,0.62,114.8,7.620,5.40,0.0834,59.97,-2.45,37.34,73.81,-999.00,-999.00,0,-5.65,-6.38,-2.37,-4.34,-5.34,-1.41,1.03,36.52,38.12,37.39,36.70,37.61,74.36,73.25,75.81,85.60,77.72,115.09,84.39,77.14,84.46,100.30,103.94,1.41,-4.63,34.85,40.39,37.86,35.46,34.19,35.39,0,1,2,37.76,-2.14,-18.72,38.28,73.04,36.50,0,80.00,80.00,2.00,60.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,0,25.50,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:36:38,2,0.62,114.9,7.690,5.46,0.0842,60.01,-2.50,37.33,73.81,-999.00,-999.00,0,-5.54,-6.09,-2.39,-4.45,-5.36,-1.43,1.00,36.50,38.12,37.37,36.68,37.61,74.39,73.26,75.84,86.02,77.58,115.71,84.78,77.37,84.91,100.39,104.84,1.49,-4.59,34.89,40.38,38.05,35.52,33.99,35.28,0,1,2,37.69,-2.18,-16.40,38.25,73.04,36.50,0,80.00,80.00,2.00,60.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,0,25.50,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:37:28,2,0.62,114.9,7.780,5.52,0.0849,59.99,-2.52,37.35,73.83,-999.00,-999.00,0,-5.37,-5.87,-2.39,-4.46,-5.42,-1.43,1.00,36.50,38.12,37.38,36.70,37.63,74.39,73.26,75.90,86.36,77.58,116.15,85.11,77.55,85.20,100.46,105.45,1.59,-4.51,34.79,40.37,38.09,35.54,33.74,35.13,0,1,2,37.58,-2.20,-15.06,37.83,73.04,36.48,0,80.00,80.00,2.00,60.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,0,25.50,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:38:18,2,0.62,114.9,7.770,5.53,0.0857,60.03,-2.53,37.37,73.82,-999.00,-999.00,0,-5.21,-5.65,-2.37,-4.44,-5.49,-1.51,1.02,36.55,38.14,37.39,36.70,37.63,74.36,73.23,75.96,86.62,77.61,116.45,85.34,77.70,85.46,100.55,105.94,1.72,-4.47,34.62,40.29,38.14,35.53,33.48,34.97,0,1,2,37.40,-2.20,-14.58,37.32,72.88,36.50,0,80.00,80.00,2.00,60.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,0,25.40,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:39:08,2,0.62,114.9,7.810,5.56,0.0865,60.01,-2.56,37.36,73.82,-999.00,-999.00,0,-5.08,-5.44,-2.34,-4.42,-5.44,-1.56,1.06,36.58,38.15,37.41,36.72,37.63,74.39,73.28,75.99,86.81,77.65,116.63,85.52,77.81,85.64,100.61,106.26,1.86,-4.40,34.54,40.26,38.15,35.53,33.25,34.74,0,1,2,37.27,-2.20,-13.52,36.79,73.04,36.50,0,80.00,80.00,2.00,60.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,0,25.40,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:39:58,2,0.61,114.9,7.900,5.57,0.0873,59.99,-2.56,37.37,73.83,-999.00,-999.00,0,-4.97,-5.29,-2.37,-4.51,-5.51,-1.58,1.03,36.58,38.12,37.40,36.72,37.64,74.39,73.28,75.99,86.92,77.73,116.82,85.65,77.81,85.71,100.68,106.53,2.04,-4.32,34.33,40.18,38.14,35.52,33.03,34.53,0,1,2,37.11,-2.20,-13.23,36.11,72.96,36.50,0,80.00,80.00,2.00,60.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,0,25.30,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:40:48,2,0.63,114.8,7.710,5.50,0.0881,59.98,-2.57,37.36,73.81,-999.00,-999.00,0,-4.84,-5.15,-2.26,-4.52,-5.49,-1.56,0.94,36.53,38.15,37.41,36.72,37.63,74.38,73.25,76.00,86.99,77.83,116.95,85.75,77.88,85.80,100.69,106.69,2.15,-4.23,34.16,40.17,38.20,35.53,33.05,34.33,0,1,2,37.00,-2.31,-12.57,35.35,72.86,36.50,0,80.00,80.00,2.00,60.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,0,25.40,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:41:38,2,0.62,114.9,7.670,5.44,0.0888,60.00,-2.58,37.36,73.82,-999.00,-999.00,0,-4.75,-5.08,-2.21,-4.42,-5.42,-1.47,1.05,36.59,38.13,37.45,36.73,37.63,74.39,73.34,76.11,86.87,77.94,116.82,85.71,77.89,85.77,100.72,106.59,2.22,-4.13,35.04,40.13,38.31,35.57,33.72,34.84,0,1,2,36.78,-2.34,-12.90,34.64,72.86,36.50,0,80.00,80.00,2.00,60.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,0,25.30,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:42:28,2,0.62,114.8,7.680,5.45,0.0896,59.99,-2.56,37.37,73.83,-999.00,-999.00,0,-4.66,-5.08,-2.19,-4.46,-5.45,-1.52,1.01,36.60,38.17,37.43,36.73,37.65,74.39,73.31,76.24,86.68,78.09,116.61,85.54,77.75,85.63,100.81,106.37,2.25,-4.04,35.53,40.09,38.44,35.63,33.96,34.97,0,1,2,36.57,-2.31,-13.49,34.32,72.91,36.50,0,80.00,80.00,2.00,60.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,0,25.30,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:43:18,2,0.62,114.9,7.660,5.44,0.0903,59.98,-2.54,37.38,73.84,-999.00,-999.00,0,-4.63,-5.07,-2.21,-4.52,-5.49,-1.55,0.94,36.54,38.12,37.41,36.73,37.66,74.39,73.26,76.32,86.57,78.15,116.53,85.41,77.67,85.53,100.81,106.16,2.44,-3.97,35.86,40.07,38.51,35.64,34.07,35.04,0,1,2,36.42,-2.33,-13.59,34.16,72.89,36.50,0,80.00,80.00,2.00,60.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,0,25.40,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
