TESTTIME,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREQ,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,EVAPIN,EVAPOUT,FREEZERTP1,FREEZERMID2,FREEZERBTM3,FREEZER4,FREEZER5,CABTP1,CABMID2,CABBTM3,CRISPER 1,CRISPER 2,AMBLEFT,AMBRIGHT,DRAINPANIN,DRAINPANOUT,SUCTIONLINE,DISCHARGE,CONDIN,CONDOUT,HLOUT,DOME,HLIN,FILLTUBE,IMMOLD,FCBASKET1,FCBASKET2,HUMIDITY,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33
1:07:32,2,0.62,115.0,19.30,13.84,0.16612,59.99,16.99,60.71,74.36,-999.00,-999.00,0,-9.50,0.13,11.99,9.50,15.02,16.96,31.06,60.16,61.33,60.54,62.49,60.80,74.52,74.20,110.22,106.53,93.42,168.80,103.01,83.95,108.07,144.68,154.37,2.24,27.62,16.65,17.65,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:08:20,2,0.63,115.1,19.50,14.11,0.16801,59.99,16.81,60.61,74.35,-999.00,-999.00,0,-9.62,-0.70,11.82,9.33,14.82,16.79,30.79,60.05,61.21,60.41,62.41,60.73,74.52,74.18,109.74,106.04,93.54,168.50,102.68,83.97,107.87,144.62,153.99,1.97,27.55,16.46,17.45,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:09:10,2,0.62,115.0,20.00,14.32,0.17004,59.98,16.60,60.51,74.35,-999.00,-999.00,0,-8.33,0.39,11.64,9.12,14.62,16.58,30.55,59.94,61.11,60.33,62.31,60.64,74.51,74.18,110.15,106.30,93.37,168.99,102.51,84.25,107.16,144.56,154.41,1.72,27.58,16.28,17.27,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:10:03,2,0.62,115.1,19.60,13.94,0.17198,60.00,16.41,60.41,74.35,-999.00,-999.00,0,-8.20,1.62,11.50,8.96,14.42,16.39,30.32,59.82,61.01,60.20,62.21,60.56,74.50,74.15,110.70,106.83,93.15,169.30,102.65,84.38,107.29,144.54,155.02,1.65,27.55,16.09,17.07,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:10:56,2,0.62,115.0,19.20,13.82,0.17397,59.99,16.23,60.31,74.34,-999.00,-999.00,0,-9.48,0.30,11.32,8.79,14.21,16.17,30.10,59.75,60.89,60.12,62.12,60.50,74.50,74.13,110.03,106.40,93.29,168.65,102.67,84.19,107.72,144.44,154.37,1.60,27.40,15.88,16.87,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:11:39,2,0.62,114.8,19.20,13.81,0.17585,59.98,16.04,60.22,74.35,-999.00,-999.00,0,-9.98,-1.00,11.17,8.60,14.05,16.02,29.87,59.64,60.84,60.03,62.03,60.42,74.51,74.18,109.48,105.81,93.42,168.18,102.41,84.03,107.44,144.37,153.68,1.38,27.34,15.69,16.67,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:12:34,2,0.62,114.9,19.70,14.16,0.17776,59.99,15.84,60.11,74.32,-999.00,-999.00,0,-9.49,-1.14,11.00,8.41,13.85,15.80,29.65,59.53,60.70,59.91,61.93,60.35,74.50,74.16,109.24,105.54,93.40,168.17,102.02,84.14,107.13,144.33,153.61,1.09,27.29,15.48,16.47,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:13:19,2,0.62,114.9,19.50,13.98,0.17978,59.99,15.65,60.01,74.31,-999.00,-999.00,0,-8.50,0.53,10.85,8.23,13.65,15.61,29.42,59.45,60.63,59.83,61.84,60.26,74.50,74.12,109.92,106.05,93.19,168.85,102.02,84.42,106.60,144.26,154.40,0.93,27.40,15.29,16.28,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:14:12,2,0.62,115.0,18.90,13.53,0.18164,59.98,15.47,59.93,74.29,-999.00,-999.00,0,-9.77,0.29,10.70,8.08,13.46,15.42,29.19,59.31,60.51,59.74,61.76,60.19,74.46,74.12,109.65,105.95,93.14,168.47,102.20,84.34,107.01,144.25,154.20,0.89,27.53,15.10,16.11,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:15:01,2,0.62,115.1,18.70,13.39,0.18356,60.00,15.29,59.83,74.27,-999.00,-999.00,0,-11.07,-1.73,10.56,7.91,13.27,15.25,28.97,59.21,60.43,59.63,61.67,60.11,74.44,74.07,108.63,105.08,93.42,167.64,101.92,84.13,107.31,144.18,153.11,0.70,27.35,14.92,15.94,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:15:56,2,0.62,115.0,18.80,13.42,0.18538,60.00,15.13,59.74,74.26,-999.00,-999.00,0,-11.52,-2.78,10.42,7.74,13.08,15.11,28.79,59.16,60.36,59.56,61.61,60.06,74.44,74.07,107.86,104.29,93.57,167.15,101.52,84.21,107.18,144.08,152.47,0.38,27.23,14.74,15.75,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:16:41,2,0.62,115.1,19.30,13.74,0.18734,60.01,14.94,59.65,74.24,-999.00,-999.00,0,-10.57,-2.26,10.28,7.57,12.88,14.92,28.54,59.04,60.25,59.49,61.51,59.97,74.39,74.04,107.97,104.24,93.45,167.40,101.16,84.54,106.39,143.98,152.65,0.06,27.25,14.55,15.56,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:17:36,2,0.62,114.9,19.30,13.77,0.18922,60.00,14.77,59.55,74.22,-999.00,-999.00,0,-9.91,-0.99,10.20,7.43,12.77,14.81,28.34,58.95,60.20,59.41,61.43,59.90,74.42,74.05,108.44,104.75,93.24,167.91,101.10,84.84,105.78,143.95,153.28,-0.10,27.24,14.37,15.37,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:18:26,2,0.62,115.0,18.80,13.43,0.19116,59.99,14.61,59.47,74.21,-999.00,-999.00,0,-10.71,-1.24,10.06,7.25,12.56,14.62,28.12,58.84,60.08,59.31,61.34,59.83,74.37,74.02,108.33,104.67,93.22,167.70,101.17,84.82,105.87,143.91,153.32,-0.16,27.15,14.23,15.18,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:19:11,2,0.62,115.2,18.50,13.32,0.19297,60.01,14.45,59.38,74.19,-999.00,-999.00,0,-11.77,-2.93,9.91,7.08,12.39,14.43,27.92,58.74,59.97,59.23,61.28,59.77,74.37,74.01,107.52,103.98,93.36,166.96,101.02,84.71,106.37,143.83,152.34,-0.36,27.02,14.05,14.99,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:20:05,2,0.62,115.1,18.50,13.24,0.19487,60.01,14.28,59.29,74.21,-999.00,-999.00,0,-12.13,-3.84,9.76,6.90,12.22,14.28,27.69,58.64,59.87,59.13,61.18,59.70,74.37,74.02,106.95,103.47,93.51,166.57,100.73,84.69,106.16,143.70,151.83,-0.63,26.81,13.84,14.79,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:20:50,2,0.62,115.1,19.10,13.66,0.19672,60.01,14.10,59.20,74.19,-999.00,-999.00,0,-11.22,-3.47,9.65,6.73,12.09,14.11,27.48,58.55,59.81,59.06,61.10,59.63,74.36,73.98,107.16,103.52,93.38,166.83,100.55,84.88,105.40,143.66,152.02,-0.94,26.85,13.69,14.62,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:21:45,2,0.62,115.1,19.20,13.73,0.19860,59.99,13.92,59.10,74.17,-999.00,-999.00,0,-10.45,-2.19,9.52,6.55,11.90,13.96,27.26,58.46,59.74,58.98,61.00,59.55,74.36,73.98,107.88,104.08,93.09,167.36,100.52,85.02,104.86,143.66,152.75,-1.07,26.92,13.54,14.46,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:22:31,2,0.62,115.1,18.20,13.17,0.20053,60.00,13.76,59.01,74.17,-999.00,-999.00,0,-11.25,-2.40,9.42,6.42,11.75,13.81,27.10,58.38,59.65,58.92,60.94,59.48,74.38,73.98,107.60,103.99,93.03,167.17,100.63,84.96,105.36,143.66,152.68,-1.11,26.72,13.36,14.28,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:23:26,2,0.62,115.1,17.90,12.81,0.20231,60.00,13.60,58.92,74.17,-999.00,-999.00,0,-12.17,-3.97,9.30,6.24,11.57,13.63,26.85,58.25,59.57,58.81,60.87,59.44,74.36,73.98,106.67,103.18,93.31,166.27,100.46,84.84,105.77,143.45,151.65,-1.25,26.51,13.18,14.09,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:24:13,2,0.62,115.0,17.70,12.76,0.20406,59.98,13.42,58.82,74.15,-999.00,-999.00,0,-12.43,-4.85,9.11,6.04,11.37,13.45,26.63,58.13,59.49,58.72,60.78,59.37,74.34,73.97,106.05,102.50,93.43,165.71,100.13,84.83,105.71,143.26,150.87,-1.49,26.43,13.00,13.92,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:25:06,2,0.62,115.1,18.00,12.89,0.20588,60.00,13.24,58.73,74.13,-999.00,-999.00,0,-11.39,-4.84,9.00,5.90,11.21,13.30,26.44,58.05,59.37,58.63,60.69,59.29,74.30,73.93,106.02,102.45,93.32,165.66,99.96,84.92,104.95,143.09,150.71,-1.73,26.30,12.81,13.73,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:25:53,2,0.62,115.1,17.90,12.74,0.20763,59.99,13.08,58.64,74.11,-999.00,-999.00,0,-10.29,-3.71,8.87,5.72,11.02,13.08,26.19,57.93,59.25,58.52,60.60,59.21,74.30,73.90,106.25,102.70,93.09,165.84,99.76,85.15,104.20,142.93,151.12,-1.79,26.25,12.64,13.55,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:26:43,2,0.62,115.2,16.90,12.41,0.20943,60.00,12.94,58.55,74.11,-999.00,-999.00,0,-10.94,-4.27,8.80,5.61,10.93,13.00,26.03,57.89,59.16,58.49,60.54,59.15,74.30,73.93,106.11,102.59,92.99,165.42,99.62,85.37,104.22,142.76,150.97,-1.75,26.05,12.47,13.38,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:27:36,2,0.62,115.0,16.80,12.04,0.21109,59.98,12.78,58.47,74.11,-999.00,-999.00,0,-11.80,-6.45,8.67,5.45,10.74,12.82,25.84,57.77,59.08,58.38,60.46,59.10,74.30,73.90,105.21,101.87,93.16,164.47,99.38,85.32,104.74,142.44,149.87,-1.82,25.95,12.29,13.19,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:28:21,2,0.62,115.2,16.60,11.85,0.21273,60.01,12.61,58.37,74.09,-999.00,-999.00,0,-11.89,-8.96,8.53,5.28,10.56,12.64,25.60,57.66,58.97,58.30,60.38,59.01,74.28,73.90,104.73,101.34,93.28,163.85,99.15,85.32,104.44,142.13,149.05,-2.00,25.70,12.12,13.00,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:29:13,2,0.62,115.1,17.10,12.28,0.21447,59.98,12.44,58.26,74.05,-999.00,-999.00,0,-10.70,-12.99,8.37,5.10,10.41,12.47,25.40,57.57,58.86,58.21,60.29,58.94,74.25,73.85,104.54,101.02,93.16,163.84,98.91,85.90,104.11,141.86,148.96,-2.18,25.72,11.93,12.81,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:30:05,2,0.62,115.2,16.90,12.16,0.21611,60.00,12.29,58.19,74.07,-999.00,-999.00,0,-9.80,-12.53,8.28,5.01,10.25,12.32,25.21,57.48,58.79,58.13,60.21,58.85,74.25,73.87,105.07,101.36,92.75,163.92,98.72,87.00,103.14,141.61,149.67,-2.21,25.70,11.79,12.66,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:30:50,2,0.62,115.2,15.70,11.59,0.21779,60.01,12.14,58.11,74.08,-999.00,-999.00,0,-10.78,-13.10,8.14,4.88,10.11,12.15,25.04,57.40,58.73,58.07,60.15,58.78,74.28,73.85,104.84,101.29,92.25,163.45,98.64,87.04,103.28,141.31,149.31,-2.13,25.48,11.63,12.49,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:31:45,2,0.62,115.2,15.60,11.17,0.21935,60.00,11.98,58.01,74.04,-999.00,-999.00,0,-12.14,-14.06,8.03,4.75,9.93,11.97,24.80,57.29,58.62,57.99,60.04,58.70,74.22,73.85,104.04,100.68,92.36,162.33,98.58,86.58,103.76,140.89,148.03,-2.19,25.14,11.49,12.35,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:32:30,2,0.62,115.2,15.70,11.19,0.22095,60.03,11.82,57.92,74.04,-999.00,-999.00,0,-12.48,-14.39,7.96,4.60,9.78,11.82,24.64,57.25,58.55,57.86,59.96,58.65,74.28,73.84,103.27,100.03,92.49,161.43,98.29,86.29,103.71,140.40,146.89,-2.39,25.02,11.34,12.20,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:33:25,2,0.62,115.1,15.60,11.21,0.22247,60.02,11.67,57.83,74.03,-999.00,-999.00,0,-12.02,-13.90,7.84,4.41,9.64,11.65,24.44,57.12,58.47,57.76,59.90,58.60,74.22,73.82,103.25,99.94,92.27,161.16,98.08,86.06,102.72,139.97,146.61,-2.60,25.00,11.16,12.02,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:34:13,2,0.62,115.1,15.30,11.01,0.22402,60.01,11.51,57.75,74.01,-999.00,-999.00,0,-10.71,-12.41,7.71,4.27,9.45,11.49,24.24,57.03,58.39,57.69,59.82,58.51,74.20,73.82,103.91,100.39,91.93,161.29,97.83,86.05,101.61,139.57,146.83,-2.68,24.95,11.01,11.88,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:35:01,2,0.62,115.2,15.10,10.98,0.22558,60.01,11.36,57.65,73.99,-999.00,-999.00,0,-11.02,-12.50,7.60,4.16,9.31,11.31,24.05,56.93,58.27,57.59,59.73,58.44,74.17,73.76,103.51,100.17,91.80,160.65,97.62,86.16,102.02,139.19,146.45,-2.63,24.71,10.85,11.71,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:35:53,2,0.62,115.2,14.60,10.50,0.22702,60.00,11.21,57.56,73.99,-999.00,-999.00,0,-12.16,-14.19,7.52,4.06,9.15,11.19,23.86,56.87,58.20,57.53,59.64,58.38,74.17,73.81,102.87,99.70,91.81,159.61,97.54,85.91,102.07,138.72,145.49,-2.71,24.43,10.70,11.55,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:36:42,2,0.62,115.1,14.30,10.43,0.22852,59.99,11.07,57.48,73.96,-999.00,-999.00,0,-12.54,-14.53,7.40,3.93,8.97,11.00,23.65,56.75,58.12,57.44,59.55,58.33,74.16,73.76,102.45,99.28,91.92,158.86,97.33,85.49,101.79,138.23,144.45,-2.89,24.18,10.54,11.39,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:37:36,2,0.62,115.1,14.90,10.64,0.22994,60.01,10.91,57.39,73.95,-999.00,-999.00,0,-11.73,-14.03,7.27,3.79,8.83,10.86,23.46,56.68,58.03,57.36,59.46,58.26,74.14,73.76,102.11,98.94,91.80,158.26,97.03,85.36,101.41,137.74,143.85,-3.06,24.11,10.40,11.25,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:38:25,2,0.62,115.1,14.70,10.56,0.23138,60.00,10.78,57.30,73.92,-999.00,-999.00,0,-10.56,-12.48,7.24,3.70,8.69,10.74,23.30,56.59,57.97,57.29,59.39,58.20,74.12,73.71,102.62,99.33,91.46,158.48,96.79,85.47,100.30,137.33,144.26,-3.09,24.03,10.25,11.10,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:39:10,2,0.62,115.2,14.20,10.31,0.23283,60.00,10.65,57.24,73.89,-999.00,-999.00,0,-11.12,-12.50,7.10,3.60,8.52,10.56,23.07,56.51,57.85,57.22,59.33,58.13,74.08,73.68,102.70,99.41,91.26,158.15,96.62,85.43,100.23,136.96,144.05,-3.00,23.81,10.10,10.95,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:40:02,2,0.62,115.2,14.40,10.37,0.23429,60.00,10.50,57.15,73.88,-999.00,-999.00,0,-12.05,-13.45,7.02,3.47,8.36,10.40,22.89,56.41,57.78,57.12,59.24,58.07,74.07,73.68,101.82,98.78,91.25,157.16,96.55,85.21,100.82,136.54,143.09,-3.03,23.51,9.95,10.79,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:40:56,2,0.62,115.2,13.30,9.46,0.23561,59.99,10.35,57.05,73.86,-999.00,-999.00,0,-12.44,-14.57,6.88,3.32,8.19,10.28,22.68,56.29,57.68,57.00,59.15,57.99,74.02,73.63,101.05,98.24,91.34,156.34,96.20,85.08,100.28,136.09,142.18,-3.19,23.25,9.80,10.62,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
